indekss,iela,ielas numurs,novads,pilsēta,pagasts,ciems
LV-1010,Lenču iela,1,,Rīga,,
LV-1010,Lenču iela,2,,Rīga,,
LV-1010,Lāčplēša iela,1,,Rīga,,
LV-1010,Lāčplēša iela,2,,Rīga,,
LV-1010,Lāčplēša iela,3,,Rīga,,
LV-1010,Lāčplēša iela,4,,Rīga,,
LV-1010,Lāčplēša iela,5,,Rīga,,
LV-1010,Lāčplēša iela,7,,Rīga,,
LV-1010,Lāčplēša iela,9,,Rīga,,
LV-1010,Lāčplēša iela,10,,Rīga,,
LV-1010,Lāčplēša iela,10A,,Rīga,,
LV-1010,Lāčplēša iela,11,,Rīga,,
LV-1010,Lāčplēša iela,12,,Rīga,,
LV-1010,Lāčplēša iela,13,,Rīga,,
LV-1010,Mednieku iela,4,,Rīga,,
LV-1010,Mednieku iela,4A,,Rīga,,
LV-1010,Mednieku iela,6,,Rīga,,
LV-1010,Mednieku iela,6A,,Rīga,,
LV-1010,Mednieku iela,6B,,Rīga,,
LV-1010,Mednieku iela,7,,Rīga,,
LV-1010,Mednieku iela,8,,Rīga,,
LV-1010,Mednieku iela,9,,Rīga,,
LV-1010,Miķeļa iela,1,,Rīga,,
LV-1010,Miķeļa iela,3,,Rīga,,
LV-1010,Muitas iela,1,,Rīga,,
LV-1010,Muitas iela,1A,,Rīga,,
LV-1010,Muitas iela,1B,,Rīga,,
LV-1010,Muitas iela,4,,Rīga,,
LV-1010,Nikolaja Rēriha iela,3,,Rīga,,
LV-1010,Noliktavas iela,1,,Rīga,,
LV-1010,Noliktavas iela,2,,Rīga,,
LV-1010,Noliktavas iela,3,,Rīga,,
LV-1010,Noliktavas iela,5,,Rīga,,
LV-1010,Pulkveža Brieža iela,2,,Rīga,,
LV-1010,Pulkveža Brieža iela,3,,Rīga,,
LV-1010,Pulkveža Brieža iela,4,,Rīga,,
LV-1010,Pulkveža Brieža iela,4/6,,Rīga,,
LV-1010,Pulkveža Brieža iela,6,,Rīga,,
LV-1010,Pulkveža Brieža iela,7,,Rīga,,
LV-1010,Pulkveža Brieža iela,8,,Rīga,,
LV-1010,Pulkveža Brieža iela,9,,Rīga,,
LV-1010,Pulkveža Brieža iela,9 k-1,,Rīga,,
LV-1010,Pulkveža Brieža iela,10,,Rīga,,
LV-1010,Pulkveža Brieža iela,11,,Rīga,,
LV-1010,Pulkveža Brieža iela,12,,Rīga,,
LV-1010,Pulkveža Brieža iela,13,,Rīga,,
LV-1010,Pulkveža Brieža iela,15,,Rīga,,
LV-1010,Pulkveža Brieža iela,15A,,Rīga,,
LV-1010,Pulkveža Brieža iela,15B,,Rīga,,
LV-1010,Pulkveža Brieža iela,15 k-1,,Rīga,,
LV-1010,Pulkveža Brieža iela,17,,Rīga,,
LV-1010,Pulkveža Brieža iela,17A,,Rīga,,
LV-1010,Pulkveža Brieža iela,18,,Rīga,,
LV-1010,Pulkveža Brieža iela,19,,Rīga,,
LV-1010,Pulkveža Brieža iela,19 k-1,,Rīga,,
LV-1010,Pulkveža Brieža iela,20,,Rīga,,
LV-1010,Pulkveža Brieža iela,21,,Rīga,,
LV-1010,Pulkveža Brieža iela,25,,Rīga,,
LV-1010,Republikas laukums,1,,Rīga,,
LV-1010,Republikas laukums,1A,,Rīga,,
LV-1010,Republikas laukums,2,,Rīga,,
LV-1010,Republikas laukums,2A,,Rīga,,
LV-1010,Republikas laukums,3,,Rīga,,
LV-1010,Rūpniecības iela,1,,Rīga,,
LV-1010,Rūpniecības iela,3,,Rīga,,
LV-1010,Rūpniecības iela,4,,Rīga,,
LV-1010,Rūpniecības iela,4A,,Rīga,,
LV-1010,Rūpniecības iela,5,,Rīga,,
LV-1010,Rūpniecības iela,7,,Rīga,,
LV-1010,Rūpniecības iela,9,,Rīga,,
LV-1010,Rūpniecības iela,10,,Rīga,,
LV-1010,Rūpniecības iela,11,,Rīga,,
LV-1010,Rūpniecības iela,13,,Rīga,,
LV-1010,Rūpniecības iela,14,,Rīga,,
LV-1010,Rūpniecības iela,15,,Rīga,,
LV-1010,Rūpniecības iela,16,,Rīga,,
LV-1010,Rūpniecības iela,16 k-2,,Rīga,,
LV-1010,Rūpniecības iela,17,,Rīga,,
LV-1010,Rūpniecības iela,18,,Rīga,,
LV-1010,Rūpniecības iela,19,,Rīga,,
LV-1010,Rūpniecības iela,20,,Rīga,,
LV-1010,Rūpniecības iela,22,,Rīga,,
LV-1010,Rūpniecības iela,24,,Rīga,,
LV-1010,Skolas iela,1,,Rīga,,
LV-1010,Skolas iela,2,,Rīga,,
LV-1010,Skolas iela,3,,Rīga,,
LV-1010,Skolas iela,3A,,Rīga,,
LV-1010,Skolas iela,4,,Rīga,,
LV-1010,Skolas iela,5,,Rīga,,
LV-1010,Skolas iela,6,,Rīga,,
LV-1010,Skolas iela,8,,Rīga,,
LV-1010,Skolas iela,9,,Rīga,,
LV-1010,Skolas iela,10,,Rīga,,
LV-1010,Skolas iela,11,,Rīga,,
LV-1010,Skolas iela,12,,Rīga,,
LV-1010,Skolas iela,12A,,Rīga,,
LV-1010,Skolas iela,13,,Rīga,,
LV-1010,Skolas iela,14,,Rīga,,
LV-1010,Skolas iela,15,,Rīga,,
LV-1010,Skolas iela,17,,Rīga,,
LV-1010,Skolas iela,18,,Rīga,,
LV-1010,Skolas iela,19,,Rīga,,
LV-1010,Skolas iela,20,,Rīga,,
LV-1010,Skolas iela,20A,,Rīga,,
LV-1010,Skolas iela,21,,Rīga,,
LV-1010,Skolas iela,22,,Rīga,,
LV-1010,Skolas iela,22A,,Rīga,,
LV-1010,Skolas iela,24,,Rīga,,
LV-1010,Skolas iela,25,,Rīga,,
LV-1010,Skolas iela,27,,Rīga,,
LV-1010,Skolas iela,28,,Rīga,,
LV-1010,Skolas iela,29,,Rīga,,
LV-1010,Skolas iela,30,,Rīga,,
LV-1010,Skolas iela,31,,Rīga,,
LV-1010,Skolas iela,32,,Rīga,,
LV-1010,Skolas iela,33,,Rīga,,
LV-1010,Skolas iela,34,,Rīga,,
LV-1010,Skolas iela,35,,Rīga,,
LV-1010,Skolas iela,36A,,Rīga,,
LV-1010,Skolas iela,38,,Rīga,,
LV-1010,Stabu iela,1,,Rīga,,
LV-1010,Stabu iela,2,,Rīga,,
LV-1010,Stabu iela,2A,,Rīga,,
LV-1010,Stabu iela,3/5,,Rīga,,
LV-1010,Stabu iela,4,,Rīga,,
LV-1010,Stabu iela,6,,Rīga,,
LV-1010,Stabu iela,8,,Rīga,,
LV-1010,Stabu iela,10,,Rīga,,
LV-1010,Stabu iela,10 k-2,,Rīga,,
LV-1010,Stabu iela,10 k-3,,Rīga,,
LV-1010,Stabu iela,10 k-4,,Rīga,,
LV-1010,Stabu iela,11,,Rīga,,
LV-1010,Stabu iela,13,,Rīga,,
LV-1010,Stabu iela,15,,Rīga,,
LV-1010,Strēlnieku iela,1,,Rīga,,
LV-1010,Strēlnieku iela,1A,,Rīga,,
LV-1010,Strēlnieku iela,1B,,Rīga,,
LV-1010,Strēlnieku iela,2,,Rīga,,
LV-1010,Strēlnieku iela,2A,,Rīga,,
LV-1010,Strēlnieku iela,3,,Rīga,,
LV-1010,Strēlnieku iela,4,,Rīga,,
LV-1010,Strēlnieku iela,4A,,Rīga,,
LV-1010,Strēlnieku iela,4B,,Rīga,,
LV-1010,Strēlnieku iela,4 k-2,,Rīga,,
LV-1010,Strēlnieku iela,5,,Rīga,,
LV-1010,Strēlnieku iela,6,,Rīga,,
LV-1010,Strēlnieku iela,7,,Rīga,,
LV-1010,Strēlnieku iela,9,,Rīga,,
LV-1010,Strēlnieku iela,11,,Rīga,,
LV-1010,Strēlnieku iela,13,,Rīga,,
LV-1010,Strēlnieku iela,15,,Rīga,,
LV-1010,Strēlnieku iela,17,,Rīga,,
LV-1010,Strēlnieku iela,19,,Rīga,,
LV-1010,Valkas iela,1,,Rīga,,
LV-1010,Valkas iela,1A,,Rīga,,
LV-1010,Valkas iela,3/5,,Rīga,,
LV-1010,Valkas iela,4,,Rīga,,
LV-1010,Valkas iela,7,,Rīga,,
LV-1010,Veru iela,3,,Rīga,,
LV-1010,Veru iela,4,,Rīga,,
LV-1010,Veru iela,5,,Rīga,,
LV-1010,Veru iela,6,,Rīga,,
LV-1010,Vidus iela,3,,Rīga,,
LV-1010,Vidus iela,4,,Rīga,,
LV-1010,Vidus iela,5,,Rīga,,
LV-1010,Vidus iela,6,,Rīga,,
LV-1010,Vidus iela,11,,Rīga,,
LV-1010,Vingrotāju iela,1,,Rīga,,
LV-1010,Vīlandes iela,1,,Rīga,,
LV-1010,Vīlandes iela,2,,Rīga,,
LV-1010,Vīlandes iela,3,,Rīga,,
LV-1010,Vīlandes iela,4,,Rīga,,
LV-1010,Vīlandes iela,5,,Rīga,,
LV-1010,Vīlandes iela,6,,Rīga,,
LV-1010,Vīlandes iela,7,,Rīga,,
LV-1010,Vīlandes iela,8,,Rīga,,
LV-1010,Vīlandes iela,9,,Rīga,,
LV-1010,Vīlandes iela,10,,Rīga,,
LV-1010,Vīlandes iela,11,,Rīga,,
LV-1010,Vīlandes iela,12,,Rīga,,
LV-1010,Vīlandes iela,13,,Rīga,,
LV-1010,Vīlandes iela,14,,Rīga,,
LV-1010,Vīlandes iela,15,,Rīga,,
LV-1010,Vīlandes iela,16,,Rīga,,
LV-1010,Vīlandes iela,17,,Rīga,,
LV-1010,Vīlandes iela,18,,Rīga,,
LV-1010,Vīlandes iela,20,,Rīga,,
LV-1010,Zaļā iela,1,,Rīga,,
LV-1010,Zaļā iela,3,,Rīga,,
LV-1010,Zaļā iela,4,,Rīga,,
LV-1010,Zaļā iela,5,,Rīga,,
LV-1010,Zaļā iela,6/8,,Rīga,,
LV-1010,Zaļā iela,7,,Rīga,,
LV-1010,Zaļā iela,7A,,Rīga,,
LV-1010,Zaļā iela,9,,Rīga,,
LV-1010,Zaļā iela,10,,Rīga,,
LV-1010,Ģertrūdes iela,2,,Rīga,,
LV-1010,Ģertrūdes iela,3,,Rīga,,
LV-1010,Ģertrūdes iela,3A,,Rīga,,
LV-1010,Ģertrūdes iela,4,,Rīga,,
LV-1010,Ģertrūdes iela,5,,Rīga,,
LV-1010,Ģertrūdes iela,5A,,Rīga,,
LV-1010,Ģertrūdes iela,6,,Rīga,,
LV-1010,Ģertrūdes iela,6A,,Rīga,,
LV-1010,Ģertrūdes iela,7,,Rīga,,
LV-1010,Ģertrūdes iela,8,,Rīga,,
LV-1010,Ģertrūdes iela,9,,Rīga,,
LV-1010,Ģertrūdes iela,10,,Rīga,,
LV-1010,Ģertrūdes iela,12,,Rīga,,
LV-1011,Akas iela,1,,Rīga,,
LV-1011,Akas iela,2,,Rīga,,
LV-1011,Akas iela,5/7,,Rīga,,
LV-1011,Akas iela,8,,Rīga,,
LV-1011,Akas iela,9,,Rīga,,
LV-1011,Akas iela,10,,Rīga,,
LV-1011,Akas iela,13,,Rīga,,
LV-1011,Akas iela,13A,,Rīga,,
LV-1011,Aleksandra Čaka iela,22,,Rīga,,
LV-1011,Aleksandra Čaka iela,24,,Rīga,,
LV-1011,Aleksandra Čaka iela,26,,Rīga,,
LV-1011,Aleksandra Čaka iela,28,,Rīga,,
LV-1011,Aleksandra Čaka iela,30,,Rīga,,
LV-1011,Aleksandra Čaka iela,31,,Rīga,,
LV-1011,Aleksandra Čaka iela,32,,Rīga,,
LV-1011,Aleksandra Čaka iela,33,,Rīga,,
LV-1011,Aleksandra Čaka iela,33A,,Rīga,,
LV-1011,Aleksandra Čaka iela,34,,Rīga,,
LV-1011,Aleksandra Čaka iela,35,,Rīga,,
LV-1011,Aleksandra Čaka iela,36,,Rīga,,
LV-1011,Aleksandra Čaka iela,37,,Rīga,,
LV-1011,Aleksandra Čaka iela,38,,Rīga,,
LV-1011,Aleksandra Čaka iela,38A,,Rīga,,
LV-1011,Aleksandra Čaka iela,39,,Rīga,,
LV-1011,Aleksandra Čaka iela,40,,Rīga,,
LV-1011,Aleksandra Čaka iela,40A,,Rīga,,
LV-1011,Aleksandra Čaka iela,40B,,Rīga,,
LV-1011,Aleksandra Čaka iela,40C,,Rīga,,
LV-1011,Aleksandra Čaka iela,41,,Rīga,,
LV-1011,Aleksandra Čaka iela,42,,Rīga,,
LV-1011,Aleksandra Čaka iela,43,,Rīga,,
LV-1011,Aleksandra Čaka iela,44,,Rīga,,
LV-1011,Aleksandra Čaka iela,45,,Rīga,,
LV-1011,Aleksandra Čaka iela,46,,Rīga,,
LV-1011,Aleksandra Čaka iela,47,,Rīga,,
LV-1011,Aleksandra Čaka iela,48,,Rīga,,
LV-1011,Aleksandra Čaka iela,49,,Rīga,,
LV-1011,Aleksandra Čaka iela,50,,Rīga,,
LV-1011,Aleksandra Čaka iela,51,,Rīga,,
LV-1011,Aleksandra Čaka iela,52,,Rīga,,
LV-1011,Aleksandra Čaka iela,52 k-2,,Rīga,,
LV-1011,Aleksandra Čaka iela,53,,Rīga,,
LV-1011,Aleksandra Čaka iela,54,,Rīga,,
LV-1011,Aleksandra Čaka iela,54A,,Rīga,,
LV-1011,Aleksandra Čaka iela,55,,Rīga,,
LV-1011,Aleksandra Čaka iela,56,,Rīga,,
LV-1011,Aleksandra Čaka iela,57,,Rīga,,
LV-1011,Aleksandra Čaka iela,58,,Rīga,,
LV-1011,Aleksandra Čaka iela,59,,Rīga,,
LV-1011,Aleksandra Čaka iela,59A,,Rīga,,
LV-1011,Aleksandra Čaka iela,60,,Rīga,,
LV-1011,Aleksandra Čaka iela,61,,Rīga,,
LV-1011,Aleksandra Čaka iela,62,,Rīga,,
LV-1011,Aleksandra Čaka iela,63,,Rīga,,
LV-1011,Aleksandra Čaka iela,64,,Rīga,,
LV-1011,Aleksandra Čaka iela,65,,Rīga,,
LV-1011,Aleksandra Čaka iela,66,,Rīga,,
LV-1011,Aleksandra Čaka iela,67/69,,Rīga,,
LV-1011,Aleksandra Čaka iela,68,,Rīga,,
LV-1011,Aleksandra Čaka iela,70,,Rīga,,
LV-1011,Aleksandra Čaka iela,71,,Rīga,,
LV-1011,Aleksandra Čaka iela,72,,Rīga,,
LV-1011,Aleksandra Čaka iela,73/75,,Rīga,,
LV-1011,Aleksandra Čaka iela,74,,Rīga,,
LV-1011,Aleksandra Čaka iela,76,,Rīga,,
LV-1011,Aleksandra Čaka iela,77,,Rīga,,
LV-1011,Aleksandra Čaka iela,77A,,Rīga,,
LV-1011,Aleksandra Čaka iela,77B,,Rīga,,
LV-1011,Aleksandra Čaka iela,78,,Rīga,,
LV-1011,Aleksandra Čaka iela,79,,Rīga,,
LV-1011,Aleksandra Čaka iela,80,,Rīga,,
LV-1011,Aleksandra Čaka iela,81,,Rīga,,
LV-1011,Aleksandra Čaka iela,82,,Rīga,,
LV-1011,Aleksandra Čaka iela,83/85,,Rīga,,
LV-1011,Aleksandra Čaka iela,84,,Rīga,,
LV-1011,Aleksandra Čaka iela,86,,Rīga,,
LV-1011,Aleksandra Čaka iela,87,,Rīga,,
LV-1011,Aleksandra Čaka iela,87A,,Rīga,,
LV-1011,Aleksandra Čaka iela,88,,Rīga,,
LV-1011,Aleksandra Čaka iela,89,,Rīga,,
LV-1011,Aleksandra Čaka iela,89A,,Rīga,,
LV-1011,Aleksandra Čaka iela,90,,Rīga,,
LV-1011,Aleksandra Čaka iela,91,,Rīga,,
LV-1011,Aleksandra Čaka iela,92,,Rīga,,
LV-1011,Aleksandra Čaka iela,93,,Rīga,,
LV-1011,Aleksandra Čaka iela,94,,Rīga,,
LV-1011,Aleksandra Čaka iela,95,,Rīga,,
LV-1011,Aleksandra Čaka iela,96,,Rīga,,
LV-1011,Aleksandra Čaka iela,97,,Rīga,,
LV-1011,Aleksandra Čaka iela,98,,Rīga,,
LV-1011,Aleksandra Čaka iela,99,,Rīga,,
LV-1011,Aleksandra Čaka iela,101,,Rīga,,
LV-1011,Aleksandra Čaka iela,102,,Rīga,,
LV-1011,Aleksandra Čaka iela,103,,Rīga,,
LV-1011,Aleksandra Čaka iela,104,,Rīga,,
LV-1011,Aleksandra Čaka iela,105,,Rīga,,
LV-1011,Aleksandra Čaka iela,106,,Rīga,,
LV-1011,Aleksandra Čaka iela,107,,Rīga,,
LV-1011,Aleksandra Čaka iela,108,,Rīga,,
LV-1011,Aleksandra Čaka iela,109,,Rīga,,
LV-1011,Aleksandra Čaka iela,110,,Rīga,,
LV-1011,Aleksandra Čaka iela,111,,Rīga,,
LV-1011,Aleksandra Čaka iela,113,,Rīga,,
LV-1011,Aleksandra Čaka iela,113A,,Rīga,,
LV-1011,Aleksandra Čaka iela,115,,Rīga,,
LV-1011,Aleksandra Čaka iela,117,,Rīga,,
LV-1011,Aleksandra Čaka iela,119,,Rīga,,
LV-1011,Aleksandra Čaka iela,121,,Rīga,,
LV-1011,Aleksandra Čaka iela,123,,Rīga,,
LV-1011,Aleksandra Čaka iela,125,,Rīga,,
LV-1011,Aleksandra Čaka iela,127,,Rīga,,
LV-1011,Artilērijas iela,25,,Rīga,,
LV-1011,Avotu iela,1,,Rīga,,
LV-1011,Avotu iela,2,,Rīga,,
LV-1011,Avotu iela,3,,Rīga,,
LV-1011,Avotu iela,4,,Rīga,,
LV-1011,Avotu iela,5,,Rīga,,
LV-1011,Avotu iela,6,,Rīga,,
LV-1011,Avotu iela,7,,Rīga,,
LV-1011,Avotu iela,8,,Rīga,,
LV-1011,Avotu iela,8 k-1,,Rīga,,
LV-1011,Avotu iela,8 k-2,,Rīga,,
LV-1011,Avotu iela,8 k-3,,Rīga,,
LV-1011,Avotu iela,9,,Rīga,,
LV-1011,Avotu iela,9 k-2,,Rīga,,
LV-1011,Avotu iela,9 k-3,,Rīga,,
LV-1011,Avotu iela,10,,Rīga,,
LV-1011,Avotu iela,11,,Rīga,,
LV-1011,Avotu iela,12,,Rīga,,
LV-1011,Avotu iela,13,,Rīga,,
LV-1011,Avotu iela,14,,Rīga,,
LV-1011,Avotu iela,15,,Rīga,,
LV-1011,Avotu iela,16,,Rīga,,
LV-1011,Avotu iela,17,,Rīga,,
LV-1011,Avotu iela,18,,Rīga,,
LV-1011,Avotu iela,19,,Rīga,,
LV-1011,Avotu iela,20,,Rīga,,
LV-1011,Avotu iela,21,,Rīga,,
LV-1011,Avotu iela,22,,Rīga,,
LV-1011,Avotu iela,23,,Rīga,,
LV-1011,Avotu iela,25,,Rīga,,
LV-1011,Avotu iela,26,,Rīga,,
LV-1011,Avotu iela,27,,Rīga,,
LV-1011,Avotu iela,28,,Rīga,,
LV-1011,Avotu iela,28A,,Rīga,,
LV-1011,Blaumaņa iela,1,,Rīga,,
LV-1011,Blaumaņa iela,3,,Rīga,,
LV-1011,Blaumaņa iela,5,,Rīga,,
LV-1011,Blaumaņa iela,5A,,Rīga,,
LV-1011,Blaumaņa iela,6,,Rīga,,
LV-1011,Blaumaņa iela,7,,Rīga,,
LV-1011,Blaumaņa iela,8,,Rīga,,
LV-1011,Blaumaņa iela,9,,Rīga,,
LV-1011,Blaumaņa iela,10,,Rīga,,
LV-1011,Blaumaņa iela,11/13,,Rīga,,
LV-1011,Blaumaņa iela,12,,Rīga,,
LV-1011,Blaumaņa iela,12A,,Rīga,,
LV-1011,Blaumaņa iela,14,,Rīga,,
LV-1011,Blaumaņa iela,15,,Rīga,,
LV-1011,Blaumaņa iela,16/18,,Rīga,,
LV-1011,Blaumaņa iela,17,,Rīga,,
LV-1011,Blaumaņa iela,19,,Rīga,,
LV-1011,Blaumaņa iela,20,,Rīga,,
LV-1011,Blaumaņa iela,21,,Rīga,,
LV-1011,Blaumaņa iela,22,,Rīga,,
LV-1011,Blaumaņa iela,23,,Rīga,,
LV-1011,Blaumaņa iela,25,,Rīga,,
LV-1011,Blaumaņa iela,26,,Rīga,,
LV-1011,Blaumaņa iela,27,,Rīga,,
LV-1011,Blaumaņa iela,28,,Rīga,,
LV-1011,Blaumaņa iela,28A,,Rīga,,
LV-1011,Blaumaņa iela,29,,Rīga,,
LV-1011,Blaumaņa iela,30,,Rīga,,
LV-1011,Blaumaņa iela,31,,Rīga,,
LV-1011,Blaumaņa iela,32,,Rīga,,
LV-1011,Blaumaņa iela,34,,Rīga,,
LV-1011,Blaumaņa iela,36,,Rīga,,
LV-1011,Blaumaņa iela,38/40,,Rīga,,
LV-1011,Bruņinieku iela,28,,Rīga,,
LV-1011,Bruņinieku iela,30/32,,Rīga,,
LV-1011,Bruņinieku iela,34,,Rīga,,
LV-1011,Bruņinieku iela,36,,Rīga,,
LV-1011,Bruņinieku iela,36 k-3,,Rīga,,
LV-1011,Bruņinieku iela,38,,Rīga,,
LV-1011,Bruņinieku iela,40,,Rīga,,
LV-1011,Bruņinieku iela,41,,Rīga,,
LV-1011,Bruņinieku iela,42,,Rīga,,
LV-1011,Bruņinieku iela,43,,Rīga,,
LV-1011,Bruņinieku iela,43 k-1,,Rīga,,
LV-1011,Bruņinieku iela,44/46,,Rīga,,
LV-1011,Bruņinieku iela,45,,Rīga,,
LV-1011,Bruņinieku iela,47,,Rīga,,
LV-1011,Bruņinieku iela,47 k-2,,Rīga,,
LV-1011,Bruņinieku iela,47 k-3,,Rīga,,
LV-1011,Bruņinieku iela,49,,Rīga,,
LV-1011,Bruņinieku iela,49 k-2,,Rīga,,
LV-1011,Bruņinieku iela,50,,Rīga,,
LV-1011,Bruņinieku iela,51,,Rīga,,
LV-1011,Bruņinieku iela,52,,Rīga,,
LV-1011,Bruņinieku iela,57,,Rīga,,
LV-1011,Bruņinieku iela,59,,Rīga,,
LV-1011,Bruņinieku iela,61,,Rīga,,
LV-1011,Bruņinieku iela,63,,Rīga,,
LV-1011,Bruņinieku iela,65,,Rīga,,
LV-1011,Bruņinieku iela,67,,Rīga,,
LV-1011,Bruņinieku iela,69,,Rīga,,
LV-1011,Bruņinieku iela,69A,,Rīga,,
LV-1011,Brīvības iela,46,,Rīga,,
LV-1011,Brīvības iela,48,,Rīga,,
LV-1011,Brīvības iela,48/50,,Rīga,,
LV-1011,Brīvības iela,52,,Rīga,,
LV-1011,Brīvības iela,54,,Rīga,,
LV-1011,Brīvības iela,56,,Rīga,,
LV-1011,Brīvības iela,58,,Rīga,,
LV-1011,Brīvības iela,60,,Rīga,,
LV-1011,Brīvības iela,60 k-3,,Rīga,,
LV-1011,Brīvības iela,62,,Rīga,,
LV-1011,Brīvības iela,64,,Rīga,,
LV-1011,Brīvības iela,64A,,Rīga,,
LV-1011,Brīvības iela,66,,Rīga,,
LV-1011,Brīvības iela,68,,Rīga,,
LV-1011,Brīvības iela,70,,Rīga,,
LV-1011,Brīvības iela,72,,Rīga,,
LV-1011,Brīvības iela,72 k-1,,Rīga,,
LV-1011,Brīvības iela,72 k-2,,Rīga,,
LV-1011,Brīvības iela,74,,Rīga,,
LV-1011,Dzirnavu iela,63,,Rīga,,
LV-1011,Dzirnavu iela,67,,Rīga,,
LV-1011,Dzirnavu iela,71,,Rīga,,
LV-1011,Dzirnavu iela,73,,Rīga,,
LV-1011,Dzirnavu iela,81,,Rīga,,
LV-1011,Dzirnavu iela,83,,Rīga,,
LV-1011,Dzirnavu iela,87,,Rīga,,
LV-1011,Dzirnavu iela,89,,Rīga,,
LV-1011,Dzirnavu iela,91,,Rīga,,
LV-1011,Dzirnavu iela,91 k-2,,Rīga,,
LV-1011,Dzirnavu iela,91 k-3,,Rīga,,
LV-1011,Dzirnavu iela,93,,Rīga,,
LV-1011,Dzirnavu iela,105,,Rīga,,
LV-1011,Dzirnavu iela,107,,Rīga,,
LV-1011,Dzirnavu iela,109,,Rīga,,
LV-1011,Dzirnavu iela,113,,Rīga,,
LV-1011,Dzirnavu iela,113A,,Rīga,,
LV-1011,Dzirnavu iela,115,,Rīga,,
LV-1011,Dzirnavu iela,117,,Rīga,,
LV-1011,Ernesta Birznieka-Upīša iela,11,,Rīga,,
LV-1011,Ernesta Birznieka-Upīša iela,13,,Rīga,,
LV-1011,Ernesta Birznieka-Upīša iela,15,,Rīga,,
LV-1011,Ernesta Birznieka-Upīša iela,17,,Rīga,,
LV-1011,Ernesta Birznieka-Upīša iela,17A,,Rīga,,
LV-1011,Ernesta Birznieka-Upīša iela,17B,,Rīga,,
LV-1011,Ernesta Birznieka-Upīša iela,21,,Rīga,,
LV-1011,Ernesta Birznieka-Upīša iela,21A,,Rīga,,
LV-1011,Ernesta Birznieka-Upīša iela,23,,Rīga,,
LV-1011,Ernesta Birznieka-Upīša iela,25,,Rīga,,
LV-1011,Ernesta Birznieka-Upīša iela,27,,Rīga,,
LV-1011,Ernesta Birznieka-Upīša iela,29,,Rīga,,
LV-1011,Krišjāņa Barona iela,13/15,,Rīga,,
LV-1011,Krišjāņa Barona iela,17,,Rīga,,
LV-1011,Krišjāņa Barona iela,19,,Rīga,,
LV-1011,Krišjāņa Barona iela,21,,Rīga,,
LV-1011,Krišjāņa Barona iela,21A,,Rīga,,
LV-1011,Krišjāņa Barona iela,23,,Rīga,,
LV-1011,Krišjāņa Barona iela,25,,Rīga,,
LV-1011,Krišjāņa Barona iela,28,,Rīga,,
LV-1011,Krišjāņa Barona iela,28A,,Rīga,,
LV-1011,Krišjāņa Barona iela,29,,Rīga,,
LV-1011,Krišjāņa Barona iela,30,,Rīga,,
LV-1011,Krišjāņa Barona iela,31,,Rīga,,
LV-1011,Krišjāņa Barona iela,31A,,Rīga,,
LV-1011,Krišjāņa Barona iela,31B,,Rīga,,
LV-1011,Krišjāņa Barona iela,31C,,Rīga,,
LV-1011,Krišjāņa Barona iela,31D,,Rīga,,
LV-1011,Krišjāņa Barona iela,32,,Rīga,,
LV-1011,Krišjāņa Barona iela,33A,,Rīga,,
LV-1011,Krišjāņa Barona iela,33/35,,Rīga,,
LV-1011,Krišjāņa Barona iela,34,,Rīga,,
LV-1011,Krišjāņa Barona iela,36,,Rīga,,
LV-1011,Krišjāņa Barona iela,37,,Rīga,,
LV-1011,Krišjāņa Barona iela,38,,Rīga,,
LV-1011,Krišjāņa Barona iela,39,,Rīga,,
LV-1011,Krišjāņa Barona iela,40,,Rīga,,
LV-1011,Krišjāņa Barona iela,40A,,Rīga,,
LV-1011,Krišjāņa Barona iela,41/43,,Rīga,,
LV-1011,Krišjāņa Barona iela,44,,Rīga,,
LV-1011,Krišjāņa Barona iela,45/47,,Rīga,,
LV-1011,Krišjāņa Barona iela,46,,Rīga,,
LV-1011,Krišjāņa Barona iela,52,,Rīga,,
LV-1011,Krišjāņa Barona iela,54,,Rīga,,
LV-1011,Krišjāņa Barona iela,56,,Rīga,,
LV-1011,Krišjāņa Barona iela,58,,Rīga,,
LV-1011,Krišjāņa Barona iela,60,,Rīga,,
LV-1011,Krišjāņa Barona iela,60D,,Rīga,,
LV-1011,Krišjāņa Barona iela,62,,Rīga,,
LV-1011,Krišjāņa Barona iela,64,,Rīga,,
LV-1011,Lāčplēša iela,14,,Rīga,,
LV-1011,Lāčplēša iela,16,,Rīga,,
LV-1011,Lāčplēša iela,17,,Rīga,,
LV-1011,Lāčplēša iela,18,,Rīga,,
LV-1011,Lāčplēša iela,20A,,Rīga,,
LV-1011,Lāčplēša iela,21,,Rīga,,
LV-1011,Lāčplēša iela,22,,Rīga,,
LV-1011,Lāčplēša iela,23,,Rīga,,
LV-1011,Lāčplēša iela,23A,,Rīga,,
LV-1011,Lāčplēša iela,24,,Rīga,,
LV-1011,Lāčplēša iela,25,,Rīga,,
LV-1011,Lāčplēša iela,26,,Rīga,,
LV-1011,Lāčplēša iela,27,,Rīga,,
LV-1011,Lāčplēša iela,28,,Rīga,,
LV-1011,Lāčplēša iela,29,,Rīga,,
LV-1011,Lāčplēša iela,30,,Rīga,,
LV-1011,Lāčplēša iela,31,,Rīga,,
LV-1011,Lāčplēša iela,35,,Rīga,,
LV-1011,Lāčplēša iela,36,,Rīga,,
